time;Aug_16_D1;Nov_16_D2;Jul_17_D1
4.955166667;4.202302632;7.250550915;9.247611465
4.963666667;4.21875;7.250550915;9.245621019
4.972166667;4.206414474;7.250550915;9.233678344
4.980666667;4.21875;7.246451084;9.239649682
4.989166667;4.202302632;7.246451084;9.231687898
4.997666667;4.198190789;7.246451084;9.243630573
5.006166667;4.214638158;7.246451084;9.231687898
5.014666667;4.200246711;7.246451084;9.225716561
5.023166667;4.192023026;7.244401168;9.231687898
5.031666667;4.189967105;7.258750577;9.229697452
5.040166667;4.175575658;7.244401168;9.221735669
5.048666667;4.181743421;7.248500999;9.215764331
5.057166667;4.171463816;7.240301338;9.211783439
5.065666667;4.171463816;7.25260083;9.215764331
5.074166667;4.171463816;7.242351253;9.213773885
5.082666667;4.177631579;7.240301338;9.221735669
5.091166667;4.177631579;7.242351253;9.213773885
5.099666667;4.171463816;7.238251422;9.211783439
5.108166667;4.173519737;7.242351253;9.203821656
5.116666667;4.181743421;7.244401168;9.205812102
5.125166667;4.173519737;7.240301338;9.20183121
5.133666667;4.175575658;7.244401168;9.205812102
5.142166667;4.155016447;7.240301338;9.20183121
5.150666667;4.155016447;7.250550915;9.20183121
5.159166667;4.159128289;7.23005176;9.197850318
5.167666667;4.157072368;7.236201507;9.193869427
5.176166667;4.157072368;7.232101676;9.197850318
5.184666667;4.159128289;7.234151591;9.191878981
5.193166667;4.159128289;7.23005176;9.193869427
5.201666667;4.148848684;7.23005176;9.195859873
5.210166667;4.142680921;7.228001845;9.199840764
5.218666667;4.146792763;7.228001845;9.205812102
5.227166667;4.157072368;7.232101676;9.197850318
5.235666667;4.152960526;7.23005176;9.193869427
5.244166667;4.146792763;7.234151591;9.199840764
5.252666667;4.150904605;7.228001845;9.187898089
5.261166667;4.152960526;7.232101676;9.185907643
5.269666667;4.152960526;7.228001845;9.195859873
5.278166667;4.155016447;7.219802183;9.197850318
5.286666667;4.130345395;7.223902014;9.187898089
5.295166667;4.138569079;7.232101676;9.189888535
5.303666667;4.150904605;7.232101676;9.187898089
5.312166667;4.128289474;7.228001845;9.195859873
5.320666667;4.136513158;7.221852099;9.183917197
5.329166667;4.130345395;7.221852099;9.185907643
5.337666667;4.132401316;7.219802183;9.181926752
5.346166667;4.128289474;7.215702352;9.17794586
5.354666667;4.107730263;7.217752268;9.183917197
5.363166667;4.120065789;7.228001845;9.171974522
5.371666667;4.111842105;7.213652437;9.175955414
5.380166667;4.109786184;7.217752268;9.17794586
5.388666667;4.111842105;7.213652437;9.166003185
5.397166667;4.107730263;7.219802183;9.162022293
5.405666667;4.105674342;7.221852099;9.169984076
5.414166667;4.109786184;7.219802183;9.167993631
5.422666667;4.113898026;7.215702352;9.166003185
5.431166667;4.103618421;7.217752268;9.166003185
5.439666667;4.109786184;7.215702352;9.162022293
5.448166667;4.111842105;7.211602521;9.162022293
5.456666667;4.122121711;7.207502691;9.164012739
5.465166667;4.111842105;7.217752268;9.162022293
5.473666667;4.111842105;7.217752268;9.164012739
5.482166667;4.109786184;7.211602521;9.166003185
5.490666667;4.105674342;7.215702352;9.162022293
5.499166667;4.107730263;7.215702352;9.152070064
5.507666667;4.118009868;7.221852099;9.156050955
5.516166667;4.093338816;7.213652437;9.15406051
5.524666667;4.095394737;7.20340286;9.15406051
5.533166667;4.1015625;7.207502691;9.156050955
5.541666667;4.103618421;7.217752268;9.150079618
5.550166667;4.091282895;7.207502691;9.160031847
5.558666667;4.087171053;7.207502691;9.146098726
5.567166667;4.105674342;7.207502691;9.140127389
5.575666667;4.091282895;7.207502691;9.142117834
5.584166667;4.095394737;7.205452775;9.136146497
5.592666667;4.091282895;7.201352944;9.140127389
5.601166667;4.093338816;7.20340286;9.128184713
5.609666667;4.085115132;7.195203198;9.136146497
5.618166667;4.091282895;7.197253113;9.130175159
5.626666667;4.081003289;7.207502691;9.128184713
5.635166667;4.076891447;7.20340286;9.132165605
5.643666667;4.083059211;7.20340286;9.130175159
5.652166667;4.068667763;7.205452775;9.126194268
5.660666667;4.072779605;7.207502691;9.130175159
5.669166667;4.076891447;7.193153282;9.12022293
5.677666667;4.097450658;7.207502691;9.12022293
5.686166667;4.081003289;7.20340286;9.122213376
5.694666667;4.093338816;7.209552606;9.122213376
5.703166667;4.097450658;7.205452775;9.118232484
5.711666667;4.097450658;7.205452775;9.114251592
5.720166667;4.091282895;7.199303029;9.108280255
5.728666667;4.089226974;7.199303029;9.110270701
5.737166667;4.081003289;7.205452775;9.112261146
5.745666667;4.074835526;7.199303029;9.106289809
5.754166667;4.068667763;7.20340286;9.102308917
5.762666667;4.074835526;7.197253113;9.09633758
5.771166667;4.070723684;7.20340286;9.104299363
5.779666667;4.076891447;7.205452775;9.09633758
5.788166667;4.060444079;7.199303029;9.102308917
5.796666667;4.054276316;7.199303029;9.110270701
5.805166667;4.064555921;7.195203198;9.098328025
5.813666667;4.054276316;7.195203198;9.100318471
5.822166667;4.052220395;7.191103367;9.098328025
5.830666667;4.0625;7.201352944;9.092356688
5.839166667;4.048108553;7.193153282;9.100318471
5.847666667;4.052220395;7.201352944;9.08638535
5.856166667;4.050164474;7.191103367;9.088375796
5.864666667;4.056332237;7.193153282;9.08638535
5.873166667;4.0625;7.184953621;9.08638535
5.881666667;4.052220395;7.182903705;9.09633758
5.890166667;4.187911184;7.197253113;9.082404459
5.898666667;4.041940789;7.187003536;9.082404459
5.907166667;4.052220395;7.182903705;9.082404459
5.915666667;4.050164474;7.184953621;9.076433121
5.924166667;4.048108553;7.191103367;9.080414013
5.932666667;4.039884868;7.195203198;9.078423567
5.941166667;4.033717105;7.189053452;9.078423567
5.949666667;4.043996711;7.189053452;9.078423567
5.958166667;4.041940789;7.189053452;9.076433121
5.966666667;4.043996711;7.182903705;9.074442675
5.975166667;4.050164474;7.178803874;9.074442675
5.983666667;4.058388158;7.182903705;9.068471338
5.992166667;4.039884868;7.195203198;9.066480892
6.000666667;4.048108553;7.187003536;9.076433121
6.009166667;4.060444079;7.189053452;9.058519108
6.017666667;4.054276316;7.182903705;9.058519108
6.026166667;4.052220395;7.191103367;9.054538217
6.034666667;4.052220395;7.191103367;9.060509554
6.043166667;4.056332237;7.189053452;9.056528662
6.051666667;4.052220395;7.182903705;9.050557325
6.060166667;4.043996711;7.191103367;9.044585987
6.068666667;4.035773026;7.174704043;9.052547771
6.077166667;4.066611842;7.18085379;9.046576433
6.085666667;4.078947368;7.176753959;9.042595541
6.094166667;4.064555921;7.184953621;9.042595541
6.102666667;4.052220395;7.187003536;9.03861465
6.111166667;4.054276316;7.174704043;9.030652866
6.119666667;4.050164474;7.184953621;9.030652866
6.128166667;4.070723684;7.178803874;9.036624204
6.136666667;4.048108553;7.18085379;9.03861465
6.145166667;4.054276316;7.174704043;9.040605096
6.153666667;4.052220395;7.18085379;9.044585987
6.162166667;4.056332237;7.18085379;9.036624204
6.170666667;4.060444079;7.182903705;9.03861465
6.179166667;4.043996711;7.174704043;9.042595541
6.187666667;4.039884868;7.172654128;9.03861465
6.196166667;4.0234375;7.170604213;9.03861465
6.204666667;4.021381579;7.182903705;9.036624204
6.213166667;4.015213816;7.166504382;9.040605096
6.221666667;4.017269737;7.178803874;9.032643312
6.230166667;4.013157895;7.176753959;9.03861465
6.238666667;4.013157895;7.18085379;9.036624204
6.247166667;4.019325658;7.18085379;9.044585987
6.255666667;4.006990132;7.160354635;9.03861465
6.264166667;4.013157895;7.174704043;9.03861465
6.272666667;4.009046053;7.174704043;9.036624204
6.281166667;3.992598684;7.174704043;9.034633758
6.289666667;3.982319079;7.174704043;9.024681529
6.298166667;3.982319079;7.172654128;9.034633758
6.306666667;3.967927632;7.172654128;9.016719745
6.315166667;3.965871711;7.172654128;9.024681529
6.323666667;3.943256579;7.178803874;9.026671975
6.332166667;3.937088816;7.178803874;9.022691083
6.340666667;3.9453125;7.176753959;9.016719745
6.349166667;3.955592105;7.162404551;9.020700637
6.357666667;3.953536184;7.166504382;9.024681529
6.366166667;3.943256579;7.164454466;9.020700637
6.374666667;3.935032895;7.172654128;9.018710191
6.383166667;3.949424342;7.168554297;9.018710191
6.391666667;3.928865132;7.172654128;9.016719745
6.400166667;3.928865132;7.172654128;9.014729299
6.408666667;3.926809211;7.172654128;9.012738854
6.417166667;3.937088816;7.160354635;9.008757962
6.425666667;3.926809211;7.164454466;9.016719745
6.434166667;3.928865132;7.164454466;9.010748408
6.442666667;3.937088816;7.168554297;8.996815287
6.451166667;3.935032895;7.168554297;9.002786624
6.459666667;3.937088816;7.164454466;9.00477707
6.468166667;3.910361842;7.15830472;9.014729299
6.476666667;3.910361842;7.160354635;9.016719745
6.485166667;3.904194079;7.166504382;9.010748408
6.493666667;3.881578947;7.170604213;9.006767516
6.502166667;3.889802632;7.156254804;9.010748408
6.510666667;3.881578947;7.166504382;9.008757962
6.519166667;3.891858553;7.160354635;9.006767516
6.527666667;3.871299342;7.162404551;9.008757962
6.536166667;3.861019737;7.160354635;9.014729299
6.544666667;3.881578947;7.154204889;9.002786624
6.553166667;3.869243421;7.162404551;8.996815287
6.561666667;3.871299342;7.164454466;8.994824841
6.570166667;3.869243421;7.160354635;8.994824841
6.578666667;3.875411184;7.166504382;8.984872611
6.587166667;3.8671875;7.162404551;8.990843949
6.595666667;3.858963816;7.164454466;8.984872611
6.604166667;3.877467105;7.160354635;8.998805732
6.612666667;3.875411184;7.164454466;8.998805732
6.621166667;3.873355263;7.166504382;8.996815287
6.629666667;3.873355263;7.162404551;8.988853503
6.638166667;3.8671875;7.160354635;8.988853503
6.646666667;3.854851974;7.166504382;8.990843949
6.655166667;3.863075658;7.160354635;8.982882166
6.663666667;3.846628289;7.162404551;8.990843949
6.672166667;3.852796053;7.162404551;8.986863057
6.680666667;3.848684211;7.141905396;8.978901274
6.689166667;3.846628289;7.150105058;8.982882166
6.697666667;3.840460526;7.160354635;8.982882166
6.706166667;3.836348684;7.150105058;8.98089172
6.714666667;3.836348684;7.150105058;8.984872611
6.723166667;3.840460526;7.156254804;8.984872611
6.731666667;3.842516447;7.15830472;8.972929936
6.740166667;3.836348684;7.154204889;8.974920382
6.748666667;3.846628289;7.139855481;8.972929936
6.757166667;3.840460526;7.139855481;8.972929936
6.765666667;3.850740132;7.141905396;8.972929936
6.774166667;3.838404605;7.139855481;8.972929936
6.782666667;3.834292763;7.150105058;8.974920382
6.791166667;3.819901316;7.146005227;8.97093949
6.799666667;3.824013158;7.148055143;8.97093949
6.808166667;3.815789474;7.146005227;8.982882166
6.816666667;3.824013158;7.146005227;8.976910828
6.825166667;3.821957237;7.13575565;8.962977707
6.833666667;3.811677632;7.131655819;8.964968153
6.842166667;3.803453947;7.137805566;8.984872611
6.850666667;3.801398026;7.133705735;8.968949045
6.859166667;3.801398026;7.137805566;8.97093949
6.867666667;3.799342105;7.127555988;8.97093949
6.876166667;3.813733553;7.133705735;8.972929936
6.884666667;3.797286184;7.133705735;8.968949045
6.893166667;3.801398026;7.127555988;8.968949045
6.901666667;3.791118421;7.117306411;8.964968153
6.910166667;3.795230263;7.129605904;8.968949045
6.918666667;3.780838816;7.137805566;8.958996815
6.927166667;3.784950658;7.129605904;8.964968153
6.935666667;3.787006579;7.13575565;8.951035032
6.944166667;3.791118421;7.129605904;8.957006369
6.952666667;3.772615132;7.13575565;8.958996815
6.961166667;3.780838816;7.137805566;8.945063694
6.969666667;3.787006579;7.13575565;8.957006369
6.978166667;3.774671053;7.131655819;8.951035032
6.986666667;3.776726974;7.129605904;8.941082803
6.995166667;3.758223684;7.125506073;8.941082803
7.003666667;3.778782895;7.121406242;8.941082803
7.012166667;3.768503289;7.13575565;8.937101911
7.020666667;3.764391447;7.133705735;8.941082803
7.029166667;3.774671053;7.119356327;8.933121019
7.037666667;3.764391447;7.125506073;8.937101911
7.046166667;3.766447368;7.121406242;8.941082803
7.054666667;3.758223684;7.133705735;8.937101911
7.063166667;3.758223684;7.133705735;8.931130573
7.071666667;3.745888158;7.131655819;8.939092357
7.080166667;3.743832237;7.123456157;8.937101911
7.088666667;3.745888158;7.127555988;8.933121019
7.097166667;3.754111842;7.119356327;8.939092357
7.105666667;3.739720395;7.123456157;8.937101911
7.114166667;3.758223684;7.123456157;8.935111465
7.122666667;3.752055921;7.121406242;8.931130573
7.131166667;3.754111842;7.117306411;8.937101911
7.139666667;3.729440789;7.131655819;8.933121019
7.148166667;3.735608553;7.123456157;8.933121019
7.156666667;3.717105263;7.121406242;8.929140127
7.165166667;3.721217105;7.117306411;8.927149682
7.173666667;3.721217105;7.117306411;8.931130573
7.182166667;3.717105263;7.123456157;8.927149682
7.190666667;3.717105263;7.125506073;8.927149682
7.199166667;3.715049342;7.119356327;8.925159236
7.207666667;3.700657895;7.119356327;8.921178344
7.216166667;3.754111842;7.129605904;8.927149682
7.224666667;3.743832237;7.121406242;8.925159236
7.233166667;3.756167763;7.119356327;8.925159236
7.241666667;3.754111842;7.127555988;8.919187898
7.250166667;3.75;7.125506073;8.925159236
7.258666667;3.758223684;7.115256496;8.905254777
7.267166667;3.754111842;7.121406242;8.907245223
7.275666667;3.745888158;7.117306411;8.915207006
7.284166667;3.747944079;7.119356327;8.907245223
7.292666667;3.75;7.123456157;8.901273885
7.301166667;3.745888158;7.109106749;8.909235669
7.309666667;3.780838816;7.123456157;8.901273885
7.318166667;3.774671053;7.127555988;8.897292994
7.326666667;3.760279605;7.119356327;8.885350318
7.335166667;3.758223684;7.121406242;8.901273885
7.343666667;3.766447368;7.127555988;8.905254777
7.352166667;3.776726974;7.123456157;8.897292994
7.360666667;3.784950658;7.117306411;8.907245223
7.369166667;3.766447368;7.117306411;8.895302548
7.377666667;3.793174342;7.115256496;8.893312102
7.386166667;3.774671053;7.117306411;8.895302548
7.394666667;3.766447368;7.125506073;8.895302548
7.403166667;3.787006579;7.119356327;8.891321656
7.411666667;3.778782895;7.11320658;8.895302548
7.420166667;3.762335526;7.123456157;8.887340764
7.428666667;3.778782895;7.115256496;8.891321656
7.437166667;3.764391447;7.115256496;8.895302548
7.445666667;3.766447368;7.123456157;8.897292994
7.454166667;3.747944079;7.117306411;8.891321656
7.462666667;3.735608553;7.121406242;8.887340764
7.471166667;3.731496711;7.119356327;8.891321656
7.479666667;3.729440789;7.123456157;8.883359873
7.488166667;3.739720395;7.115256496;8.88933121
7.496666667;3.747944079;7.119356327;8.903264331
7.505166667;3.756167763;7.117306411;8.893312102
7.513666667;3.737664474;7.117306411;8.879378981
7.522166667;3.741776316;7.117306411;8.881369427
7.530666667;3.729440789;7.125506073;8.881369427
7.539166667;3.725328947;7.117306411;8.883359873
7.547666667;3.725328947;7.115256496;8.88933121
7.556166667;3.737664474;7.117306411;8.887340764
7.564666667;3.733552632;7.111156665;8.88933121
7.573166667;3.731496711;7.125506073;8.881369427
7.581666667;3.737664474;7.111156665;8.877388535
7.590166667;3.737664474;7.115256496;8.875398089
7.598666667;3.75;7.109106749;8.879378981
7.607166667;3.745888158;7.115256496;8.879378981
7.615666667;3.727384868;7.117306411;8.867436306
7.624166667;3.739720395;7.117306411;8.863455414
7.632666667;3.737664474;7.117306411;8.871417197
7.641166667;3.725328947;7.119356327;8.867436306
7.649666667;3.743832237;7.11320658;8.871417197
7.658166667;3.739720395;7.115256496;8.867436306
7.666666667;3.733552632;7.117306411;8.867436306
7.675166667;3.733552632;7.11320658;8.867436306
7.683666667;3.745888158;7.117306411;8.86544586
7.692166667;3.743832237;7.111156665;8.855493631
7.700666667;3.741776316;7.111156665;8.857484076
7.709166667;3.725328947;7.111156665;8.861464968
7.717666667;3.737664474;7.111156665;8.86544586
7.726166667;3.737664474;7.109106749;8.853503185
7.734666667;3.725328947;7.105006918;8.857484076
7.743166667;3.735608553;7.111156665;8.853503185
7.751666667;3.727384868;7.107056834;8.855493631
7.760166667;3.7109375;7.109106749;8.855493631
7.768666667;3.704769737;7.107056834;8.859474522
7.777166667;3.706825658;7.109106749;8.849522293
7.785666667;3.715049342;7.102957003;8.857484076
7.794166667;3.7109375;7.109106749;8.849522293
7.802666667;3.7109375;7.105006918;8.859474522
7.811166667;3.696546053;7.100907088;8.849522293
7.819666667;3.690378289;7.111156665;8.845541401
7.828166667;3.698601974;7.109106749;8.84156051
7.836666667;3.692434211;7.11320658;8.843550955
7.845166667;3.680098684;7.107056834;8.84156051
7.853666667;3.684210526;7.115256496;8.839570064
7.862166667;3.684210526;7.102957003;8.839570064
7.870666667;3.680098684;7.102957003;8.839570064
7.879166667;3.671875;7.115256496;8.845541401
7.887666667;3.667763158;7.111156665;8.837579618
7.896166667;3.725328947;7.105006918;8.835589172
7.904666667;3.715049342;7.117306411;8.837579618
7.913166667;3.7109375;7.105006918;8.839570064
7.921666667;3.706825658;7.107056834;8.837579618
7.930166667;3.704769737;7.092707426;8.829617834
7.938666667;3.706825658;7.102957003;8.833598726
7.947166667;3.692434211;7.100907088;8.845541401
7.955666667;3.702713816;7.105006918;8.827627389
7.964166667;3.698601974;7.102957003;8.833598726
7.972666667;3.694490132;7.105006918;8.837579618
7.981166667;3.678042763;7.098857172;8.827627389
7.989666667;3.682154605;7.094757341;8.827627389
7.998166667;3.682154605;7.098857172;8.829617834
8.006666667;3.690378289;7.105006918;8.833598726
8.015166667;3.690378289;7.105006918;8.827627389
8.023666667;3.692434211;7.105006918;8.823646497
8.032166667;3.675986842;7.102957003;8.825636943
8.040666667;3.680098684;7.107056834;8.819665605
8.049166667;3.671875;7.100907088;8.821656051
8.057666667;3.663651316;7.107056834;8.821656051
8.066166667;3.655427632;7.100907088;8.817675159
8.074666667;3.667763158;7.109106749;8.817675159
8.083166667;3.655427632;7.102957003;8.817675159
8.091666667;3.661595395;7.102957003;8.823646497
8.100166667;3.645148026;7.107056834;8.817675159
8.108666667;3.649259868;7.092707426;8.817675159
8.117166667;3.628700658;7.105006918;8.815684713
8.125666667;3.634868421;7.09065751;8.815684713
8.134166667;3.630756579;7.096807257;8.815684713
8.142666667;3.614309211;7.092707426;8.811703822
8.151166667;3.595805921;7.094757341;8.817675159
8.159666667;3.614309211;7.111156665;8.815684713
8.168166667;3.612253289;7.102957003;8.819665605
8.176666667;3.616365132;7.100907088;8.815684713
8.185166667;3.604029605;7.100907088;8.813694268
8.193666667;3.606085526;7.096807257;8.809713376
8.202166667;3.608141447;7.098857172;8.809713376
8.210666667;3.620476974;7.098857172;8.809713376
8.219166667;3.606085526;7.092707426;8.80772293
8.227666667;3.595805921;7.094757341;8.795780255
8.236166667;3.599917763;7.096807257;8.801751592
8.244666667;3.610197368;7.107056834;8.801751592
8.253166667;3.595805921;7.098857172;8.805732484
8.261666667;3.587582237;7.088607595;8.801751592
8.270166667;3.599917763;7.092707426;8.799761146
8.278666667;3.591694079;7.092707426;8.795780255
8.287166667;3.591694079;7.082457849;8.797770701
8.295666667;3.587582237;7.09065751;8.791799363
8.304166667;3.595805921;7.094757341;8.793789809
8.312666667;3.585526316;7.086557679;8.795780255
8.321166667;3.59375;7.088607595;8.789808917
8.329666667;3.575246711;7.086557679;8.789808917
8.338166667;3.59375;7.09065751;8.787818471
8.346666667;3.575246711;7.100907088;8.779856688
8.355166667;3.585526316;7.086557679;8.775875796
8.363666667;3.573190789;7.088607595;8.785828025
8.372166667;3.601973684;7.080407933;8.775875796
8.380666667;3.59375;7.084507764;8.77388535
8.389166667;3.591694079;7.09065751;8.771894904
8.397666667;3.616365132;7.098857172;8.77388535
8.406166667;3.614309211;7.092707426;8.771894904
8.414666667;3.626644737;7.088607595;8.779856688
8.423166667;3.612253289;7.080407933;8.775875796
8.431666667;3.608141447;7.092707426;8.781847134
8.440166667;3.6328125;7.084507764;8.779856688
8.448666667;3.628700658;7.076308102;8.767914013
8.457166667;3.628700658;7.086557679;8.77388535
8.465666667;3.6328125;7.09065751;8.779856688
8.474166667;3.616365132;7.082457849;8.781847134
8.482666667;3.624588816;7.09065751;8.775875796
8.491166667;3.618421053;7.082457849;8.789808917
8.499666667;3.628700658;7.082457849;8.771894904
8.508166667;3.626644737;7.092707426;8.779856688
8.516666667;3.630756579;7.088607595;8.779856688
8.525166667;3.614309211;7.080407933;8.779856688
8.533666667;3.628700658;7.084507764;8.78383758
8.542166667;3.614309211;7.086557679;8.785828025
8.550666667;3.626644737;7.092707426;8.77388535
8.559166667;3.630756579;7.082457849;8.771894904
8.567666667;3.614309211;7.080407933;8.77388535
8.576166667;3.616365132;7.086557679;8.767914013
8.584666667;3.612253289;7.088607595;8.777866242
8.593166667;3.6328125;7.080407933;8.777866242
8.601666667;3.624588816;7.092707426;8.775875796
8.610166667;3.610197368;7.088607595;8.777866242
8.618666667;3.599917763;7.082457849;8.769904459
8.627166667;3.597861842;7.086557679;8.77388535
8.635666667;3.604029605;7.080407933;8.771894904
8.644166667;3.612253289;7.078358018;8.765923567
8.652666667;3.608141447;7.088607595;8.775875796
8.661166667;3.604029605;7.088607595;8.77388535
8.669666667;3.604029605;7.082457849;8.769904459
8.678166667;3.595805921;7.080407933;8.769904459
8.686666667;3.595805921;7.080407933;8.767914013
8.695166667;3.601973684;7.078358018;8.769904459
8.703666667;3.597861842;7.076308102;8.761942675
8.712166667;3.577302632;7.082457849;8.755971338
8.720666667;3.589638158;7.088607595;8.748009554
8.729166667;3.579358553;7.078358018;8.753980892
8.737666667;3.583470395;7.086557679;8.759952229
8.746166667;3.571134868;7.078358018;8.753980892
8.754666667;3.579358553;7.084507764;8.757961783
8.763166667;3.564967105;7.082457849;8.759952229
8.771666667;3.562911184;7.082457849;8.755971338
8.780166667;3.556743421;7.080407933;8.755971338
8.788666667;3.567023026;7.072208271;8.759952229
8.797166667;3.560855263;7.080407933;8.742038217
8.805666667;3.5546875;7.078358018;8.751990446
8.814166667;3.564967105;7.076308102;8.761942675
8.822666667;3.560855263;7.084507764;8.753980892
8.831166667;3.552631579;7.051709117;8.75
8.839666667;3.548519737;7.057858863;8.746019108
8.848166667;3.542351974;7.051709117;8.740047771
8.856666667;3.562911184;7.055808948;8.740047771
8.865166667;3.546463816;7.055808948;8.744028662
8.873666667;3.552631579;7.057858863;8.742038217
8.882166667;3.552631579;7.053759032;8.738057325
8.890666667;3.546463816;7.049659202;8.740047771
8.899166667;3.550575658;7.057858863;8.740047771
8.907666667;3.550575658;7.057858863;8.740047771
8.916166667;3.552631579;7.045559371;8.744028662
8.924666667;3.571134868;7.053759032;8.744028662
8.933166667;3.564967105;7.053759032;8.740047771
8.941666667;3.552631579;7.055808948;8.736066879
8.950166667;3.556743421;7.055808948;8.746019108
8.958666667;3.571134868;7.061958694;8.740047771
8.967166667;3.558799342;7.049659202;8.736066879
8.975666667;3.5546875;7.055808948;8.738057325
8.984166667;3.558799342;7.055808948;8.736066879
8.992666667;3.550575658;7.057858863;8.738057325
9.001166667;3.540296053;7.066058525;8.732085987
9.009666667;3.540296053;7.055808948;8.736066879
9.018166667;3.550575658;7.061958694;8.742038217
9.026666667;3.550575658;7.055808948;8.740047771
9.035166667;3.544407895;7.053759032;8.736066879
9.043666667;3.546463816;7.053759032;8.742038217
9.052166667;3.552631579;7.059908779;8.736066879
9.060666667;3.583470395;7.053759032;8.730095541
9.069166667;3.585526316;7.055808948;8.724124204
9.077666667;3.587582237;7.053759032;8.732085987
9.086166667;3.585526316;7.057858863;8.720143312
9.094666667;3.575246711;7.055808948;8.730095541
9.103166667;3.575246711;7.047609286;8.738057325
9.111666667;3.579358553;7.051709117;8.728105096
9.120166667;3.573190789;7.049659202;8.734076433
9.128666667;3.583470395;7.051709117;8.724124204
9.137166667;3.573190789;7.053759032;8.722133758
9.145666667;3.571134868;7.059908779;8.724124204
9.154166667;3.552631579;7.049659202;8.728105096
9.162666667;3.556743421;7.055808948;8.720143312
9.171166667;3.546463816;7.045559371;8.718152866
9.179666667;3.538240132;7.061958694;8.722133758
9.188166667;3.532072368;7.053759032;8.71616242
9.196666667;3.536184211;7.059908779;8.720143312
9.205166667;3.540296053;7.061958694;8.72611465
9.213666667;3.538240132;7.051709117;8.722133758
9.222166667;3.532072368;7.049659202;8.722133758
9.230666667;3.525904605;7.047609286;8.718152866
9.239166667;3.538240132;7.055808948;8.724124204
9.247666667;3.544407895;7.053759032;8.720143312
9.256166667;3.523848684;7.049659202;8.718152866
9.264666667;3.538240132;7.06400861;8.720143312
9.273166667;3.532072368;7.055808948;8.720143312
9.281666667;3.523848684;7.051709117;8.71616242
9.290166667;3.525904605;7.047609286;8.712181529
9.298666667;3.532072368;7.055808948;8.718152866
9.307166667;3.544407895;7.051709117;8.708200637
9.315666667;3.532072368;7.059908779;8.720143312
9.324166667;3.546463816;7.057858863;8.710191083
9.332666667;3.534128289;7.059908779;8.714171975
9.341166667;3.544407895;7.057858863;8.712181529
9.349666667;3.530016447;7.061958694;8.706210191
9.358166667;3.542351974;7.057858863;8.714171975
9.366666667;3.550575658;7.057858863;8.714171975
9.375166667;3.542351974;7.068108441;8.710191083
9.383666667;3.540296053;7.059908779;8.706210191
9.392166667;3.540296053;7.051709117;8.712181529
9.400666667;3.542351974;7.047609286;8.700238854
9.409166667;3.542351974;7.053759032;8.704219745
9.417666667;3.532072368;7.039409624;8.700238854
9.426166667;3.544407895;7.053759032;8.706210191
9.434666667;3.550575658;7.043509455;8.700238854
9.443166667;3.548519737;7.053759032;8.698248408
9.451666667;3.538240132;7.055808948;8.694267516
9.460166667;3.534128289;7.055808948;8.706210191
9.468666667;3.540296053;7.057858863;8.704219745
9.477166667;3.540296053;7.047609286;8.694267516
9.485666667;3.521792763;7.045559371;8.702229299
9.494166667;3.521792763;7.047609286;8.694267516
9.502666667;3.532072368;7.055808948;8.69227707
9.511166667;3.527960526;7.057858863;8.698248408
9.519666667;3.536184211;7.061958694;8.688296178
9.528166667;3.538240132;7.057858863;8.688296178
9.536666667;3.536184211;7.055808948;8.69227707
9.545166667;3.532072368;7.047609286;8.682324841
9.553666667;3.527960526;7.055808948;8.688296178
9.562166667;3.540296053;7.049659202;8.700238854
9.570666667;3.536184211;7.053759032;8.694267516
9.579166667;3.534128289;7.047609286;8.686305732
9.587666667;3.544407895;7.055808948;8.69227707
9.596166667;3.540296053;7.049659202;8.690286624
9.604666667;3.540296053;7.051709117;8.688296178
9.613166667;3.546463816;7.053759032;8.694267516
9.621666667;3.542351974;7.039409624;8.690286624
9.630166667;3.544407895;7.045559371;8.688296178
9.638666667;3.538240132;7.047609286;8.676353503
9.647166667;3.521792763;7.051709117;8.682324841
9.655666667;3.519736842;7.049659202;8.684315287
9.664166667;3.530016447;7.059908779;8.672372611
9.672666667;3.515625;7.04145954;8.680334395
9.681166667;3.525904605;7.049659202;8.676353503
9.689666667;3.527960526;7.047609286;8.682324841
9.698166667;3.513569079;7.055808948;8.684315287
9.706666667;3.511513158;7.055808948;8.682324841
9.715166667;3.505345395;7.057858863;8.678343949
9.723666667;3.515625;7.047609286;8.66839172
9.732166667;3.507401316;7.043509455;8.66839172
9.740666667;3.503289474;7.047609286;8.672372611
9.749166667;3.501233553;7.04145954;8.672372611
9.757666667;3.517680921;7.057858863;8.670382166
9.766166667;3.525904605;7.053759032;8.660429936
9.774666667;3.501233553;7.053759032;8.662420382
9.783166667;3.511513158;7.045559371;8.666401274
9.791666667;3.509457237;7.059908779;8.666401274
9.800166667;3.507401316;7.049659202;8.670382166
9.808666667;3.525904605;7.051709117;8.666401274
9.817166667;3.525904605;7.059908779;8.676353503
9.825666667;3.517680921;7.043509455;8.670382166
9.834166667;3.525904605;7.045559371;8.670382166
9.842666667;3.536184211;7.04145954;8.674363057
9.851166667;3.523848684;7.045559371;8.674363057
9.859666667;3.527960526;7.047609286;8.672372611
9.868166667;3.525904605;7.049659202;8.670382166
9.876666667;3.517680921;7.053759032;8.670382166
9.885166667;3.503289474;7.04145954;8.672372611
9.893666667;3.488898026;7.04145954;8.670382166
